section,group,qualified_name,name,aliases,help,module,line,kind
play,gear,개조부품제작,개조부품제작,부품제작,,v637_dynamic_events,625,command
play,gear,거점건설,거점건설,지역건설 | 개척건설,개인 자원으로 공동 거점 시설을 건설·강화합니다.,v810_world_map_ux,761,command
play,gear,도시거래소,도시거래소,citymarket | blackmarketboard,사용자 제작품 거래소를 확인합니다.,v1320_black_city_complete,487,command
play,gear,도시제작,도시제작,citycraft | blackcraft,재료를 사용해 도시 제작품을 만듭니다.,v1320_black_city_complete,476,command
play,gear,도시제작법,도시제작법,cityrecipes | blackrecipes,도시 제작법을 확인합니다.,v1320_black_city_complete,471,command
play,gear,보호강화,보호강화,,,v21_reborn,487,command
play,gear,신규장비,신규장비,장비패치,,v431_growth_balance,413,command
play,gear,아이템도감,아이템도감,itemcodex,주요 재료·장비·수집품 도감을 확인합니다.,v1000_global_survivor,1166,command
play,gear,영토방어,영토방어,defendterritory | territorydefend,점령 지역의 방어도를 강화합니다.,v1320_black_city_complete,419,command
play,gear,운영강화설정,운영강화설정,관리확장초기설정,자동 이모지 채널과 격리 역할을 자동 준비합니다.,v411_server_guard_plus,553,command
play,gear,유물 강화,강화,,,v431_growth_balance,501,command
play,gear,장비,장비,,,v431_growth_balance,550,command
play,gear,장비갈갈이,장비갈갈이,장비분쇄,,v639_frontier_operations,1017,command
play,gear,장비옵션,장비옵션,,,v21_reborn,545,command
play,gear,장비외형,장비외형,장비비주얼 | 강화외형,,v633_equipment_crafting,455,command
play,gear,장비프리셋,장비프리셋,레이드프리셋 | 프리셋,,v710_growth_loop,678,command
play,gear,장식목록,장식목록,대피소장식 | decorations | decorationlist,제작 가능한 개인 대피소 장식과 비용을 확인합니다.,v950_investigation_shelter_raid,721,command
play,gear,장식제작,장식제작,대피소장식제작 | craftdecoration | builddecoration,재료를 사용해 개인 대피소 장식을 제작합니다.,v950_investigation_shelter_raid,726,command
play,gear,초보생존,초보생존,첫생존 | 첫생존자여정 | firstsurvival | survivorjourney,버튼으로 가입·시즌 1·탐색·장비·기지까지 진행하고 중간 진행을 저장합니다.,v1660_first_survival_live_qa,664,command
play,gear,판매등록,판매등록,marketlist | listcityitem,제작품을 도시 거래소에 등록합니다.,v1320_black_city_complete,494,command
play,life,도시채집,도시채집,citygather | blackgather,선택한 도시 직업의 재료를 채집합니다.,v1320_black_city_complete,461,command
play,life,채집센터,채집센터,gatheringhub | gatherhub,통합 채집센터를 엽니다.,v1620_living_legends,829,command
play,life,파밍,파밍,폐허파밍 | 파밍메뉴,지역 선택형 폐허 파밍 메뉴를 엽니다.,v770_ruin_farming,1383,command
play,life,파밍기록,파밍기록,파밍상태 | 파밍로그,파밍 기록과 진행 중 인카운트를 확인합니다.,v770_ruin_farming,1422,command
play,life,파밍선택,파밍선택,인카운트선택 | 현장선택,파밍 인카운트의 행동을 선택합니다.,v770_ruin_farming,1418,command
play,life,파밍인카운트도감,파밍인카운트도감,폐허인카운트도감 | 현장인물도감 | 현장접촉기록,발견한 파밍 인카운트와 우호 세력을 확인합니다.,v770_ruin_farming,1835,command
play,life,파밍지역,파밍지역,파밍목록 | 파밍지역목록,파밍 가능한 지역을 확인합니다.,v770_ruin_farming,1410,command
play,life,파밍출발,파밍출발,파밍시작 | 폐허수색,선택한 지역으로 파밍을 출발합니다.,v770_ruin_farming,1414,command
play,life,하이에나,하이에나,시체파밍 | 잔해약탈,,v638_hardcore_arcade,1263,command
social,guild,750안정화검수,750안정화검수,길드안정화검수 | v750검수,v7.5.1 길드 통합·전술 패치의 핵심 안정성을 검사합니다.,v750_guild_raid,2221,command
social,guild,760안정화검수,760안정화검수,길드파견검수 | v760검수,길드 파견 저장·정산·중복 수령 구조를 읽기 전용으로 검사합니다.,v760_guild_dispatch,668,command
social,guild,공동트로피룸,공동트로피룸,guildtrophyroom | servertrophies,서버 공동 트로피와 월간 기록을 확인합니다.,v1220_chaos_festival_complete,1901,command
social,guild,관계도,관계도,festivalrelations | npcrelations,NPC별 친밀도와 경쟁도를 확인합니다.,v1220_chaos_festival_complete,1094,command
social,guild,길드거래내역,길드거래내역,길드금고내역,최근 길드 금고 거래를 확인합니다.,v750_guild_raid,1894,command
social,guild,길드건설,길드건설,공동기지건설,새 길드 시설을 건설합니다.,v750_guild_raid,1609,command
social,guild,길드검수,길드검수,길드감사 | 길드데이터검수,길드 데이터와 경제 무결성을 읽기 전용으로 검사합니다.,v750_guild_raid,2187,command
social,guild,길드관리,길드관리,길드메뉴 | 길드대시보드,길드·기지·임무·금고·레이드를 한 화면에서 확인합니다.,v750_guild_raid,1280,command
social,guild,길드금고,길드금고,길드창고 | 공동금고,길드 통합 금고와 출금 요청을 확인합니다.,v750_guild_raid,1709,command
social,guild,길드기지,길드기지,공동기지 | 길드시설,길드 공동 기지 시설과 공사 상태를 확인합니다.,v750_guild_raid,1541,command
social,guild,길드기지수확,길드기지수확,공동기지수확,발전기가 생산한 식량을 공동 금고로 회수합니다.,v750_guild_raid,1617,command
social,guild,길드레이드,길드레이드,길드보스 | 길드토벌,이번 주 길드 레이드 상태를 확인합니다.,v750_guild_raid,2028,command
social,guild,길드레이드공격,길드레이드공격,길드보스공격 | 길드토벌공격,길드 레이드에서 전술과 공격 부위를 선택합니다.,v750_guild_raid,2048,command
social,guild,길드레이드기록,길드레이드기록,길드보스기록 | 길드토벌기록,현재·과거 길드 레이드 기록을 페이지로 확인합니다.,v750_guild_raid,1997,command
social,guild,길드레이드랭킹,길드레이드랭킹,길드보스랭킹 | 길드토벌랭킹,현재 길드 레이드 기여도 순위를 확인합니다.,v750_guild_raid,2152,command
social,guild,길드레이드보상,길드레이드보상,길드보스보상 | 길드토벌보상,토벌 완료한 길드 레이드 개인 보상을 받습니다.,v750_guild_raid,2118,command
social,guild,길드레이드연습,길드레이드연습,길드보스연습 | 길드토벌연습,실제 HP·쿨다운·보상에 영향 없는 레이드 연습 공격을 실행합니다.,v750_guild_raid,1960,command
social,guild,길드레이드준비,길드레이드준비,길드보스준비 | 길드토벌준비,개인 전술·쿨다운·시설 효과와 추천 부위를 확인합니다.,v750_guild_raid,1937,command
social,guild,길드복구미리보기,길드복구미리보기,길드마이그레이션미리보기,안전 복구 가능한 길드 데이터 항목을 미리 봅니다.,v750_guild_raid,2205,command
social,guild,길드설정,길드설정,길드가입설정,길드 가입 방식을 설정합니다.,v750_guild_raid,1323,command
social,guild,길드소개,길드소개,길드설명,길드 소개를 확인하거나 변경합니다.,v750_guild_raid,1305,command
social,guild,길드시설강화,길드시설강화,길드기지강화,기존 길드 시설을 강화합니다.,v750_guild_raid,1613,command
social,guild,길드신청,길드신청,길드가입신청,승인 가입 길드에 가입을 신청합니다.,v750_guild_raid,1347,command
social,guild,길드신청목록,길드신청목록,길드가입신청목록,처리 대기 중인 길드 가입 신청을 확인합니다.,v750_guild_raid,1383,command
social,guild,길드신청처리,길드신청처리,길드가입처리,가입 신청을 승인하거나 거절합니다.,v750_guild_raid,1398,command
social,guild,길드위임,길드위임,길드장위임,길드장 권한을 다른 길드원에게 넘깁니다.,v750_guild_raid,1514,command
social,guild,길드임무,길드임무,길드미션 | 공동임무,길드 일일·주간 공동 임무를 확인합니다.,v750_guild_raid,1650,command
social,guild,길드임무보상,길드임무보상,길드미션보상,완료한 길드 공동 임무 보상을 받습니다.,v750_guild_raid,1671,command
social,guild,길드입금,길드입금,길드자원기부,식량이나 건축 자원을 길드 금고에 입금합니다.,v750_guild_raid,1725,command
social,guild,길드전술설정,길드전술설정,길드전술 | 길드레이드프리셋,개인 길드 레이드 기본 전술과 부위를 저장합니다.,v750_guild_raid,1910,command
social,guild,길드종합랭킹,길드종합랭킹,길드랭킹750,길드 레벨·시설·레이드·기여도를 합산한 순위를 확인합니다.,v750_guild_raid,2169,command
social,guild,길드직책,길드직책,길드간부,길드원을 간부로 임명하거나 일반 길드원으로 변경합니다.,v750_guild_raid,1451,command
social,guild,길드초대수락,길드초대수락,길드초대받기,우클릭으로 받은 최근 길드 초대를 수락합니다.,v790_operations_disaster,1360,command
social,guild,길드추방,길드추방,길드강퇴,길드원을 추방합니다.,v750_guild_raid,1485,command
social,guild,길드출금거절,길드출금거절,길드금고거절,길드 금고 출금 요청을 거절합니다.,v750_guild_raid,1867,command
social,guild,길드출금승인,길드출금승인,길드금고승인,길드 금고 출금 요청을 승인합니다.,v750_guild_raid,1811,command
social,guild,길드출금요청,길드출금요청,길드금고요청,길드 금고 출금을 요청합니다.,v750_guild_raid,1767,command
social,guild,길드파견,길드파견,길드원정 | 길드탐사대,길드 협동 파견 상태와 지역을 확인합니다.,v760_guild_dispatch,350,command
social,guild,길드파견기록,길드파견기록,길드원정기록 | 파견기록,길드 파견 기록을 페이지로 확인합니다.,v760_guild_dispatch,619,command
social,guild,길드파견모의,길드파견모의,길드원정모의 | 파견연습,실제 데이터 변경 없이 1인 길드 파견 결과를 예측합니다.,v760_guild_dispatch,645,command
social,guild,길드파견모집,길드파견모집,길드파견준비 | 길드원정모집,길드 파견 참가자를 모집합니다.,v760_guild_dispatch,388,command
social,guild,길드파견보상,길드파견보상,길드원정보상 | 파견보상,완료된 길드 파견 개인 보상을 받습니다.,v760_guild_dispatch,573,command
social,guild,길드파견이탈,길드파견이탈,길드원정이탈 | 파견이탈,출발 전 길드 파견 모집에서 이탈합니다.,v760_guild_dispatch,438,command
social,guild,길드파견정산,길드파견정산,길드원정정산 | 파견정산,복귀한 길드 파견 결과를 한 번만 정산합니다.,v760_guild_dispatch,549,command
social,guild,길드파견참가,길드파견참가,길드원정참가 | 파견참가,모집 중인 길드 파견에 역할을 선택해 참가합니다.,v760_guild_dispatch,418,command
social,guild,길드파견출발,길드파견출발,길드원정출발 | 파견출발,모집한 길드 파견대를 출발시킵니다.,v760_guild_dispatch,472,command
social,guild,길드파견취소,길드파견취소,길드원정취소 | 파견모집취소,출발 전 길드 파견 모집을 취소합니다.,v760_guild_dispatch,453,command
social,guild,도시의뢰,도시의뢰,cityrequest | npcrequest,오늘의 NPC 의뢰를 받습니다.,v1320_black_city_complete,675,command
social,guild,도시인물,도시인물,citynpcs | livingnpcs,시간에 따라 움직이는 도시 NPC를 확인합니다.,v1320_black_city_complete,670,command
social,guild,동료,동료,companions | companionlist,,v1010_companion_card_games,1022,command
social,guild,동료검수,동료검수,companionaudit,,v1010_companion_card_games,1216,command
